src_ip,dst_ip,src_port,dst_port,protocol,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMean,BwdPktLenMean,FwdIATMean,BwdIATMean,FlowDuration,FlowByts/s,FlowPkts/s,Label
10.8.0.14,131.202.244.3,38487,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000778,557840.6169665809768637532134,2570.694087403598971722365039,voip
10.8.0.14,131.202.244.3,2308,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000826,564164.6489104116222760290557,2421.307506053268765133171913,voip
10.8.0.14,131.202.244.3,30730,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000781,596670.9346991037131882202305,2560.819462227912932138284251,voip
10.8.0.14,131.202.244.3,2610,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000711,610407.8762306610407876230661,2812.939521800281293952180028,voip
10.8.0.14,131.202.244.3,15773,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000881,492622.0204313280363223609535,2270.147559591373439273552781,voip
10.8.0.14,131.202.244.3,28607,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000815,571779.1411042944785276073620,2453.987730061349693251533742,voip
10.8.0.14,131.202.244.3,33960,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000698,621776.5042979942693409742120,2865.329512893982808022922636,voip
10.8.0.14,131.202.244.3,48134,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000971,479917.6107106076210092687951,2059.732234809474768280123584,voip
10.8.0.14,131.202.244.3,50186,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000780,597435.8974358974358974358974,2564.102564102564102564102564,voip
10.8.0.14,131.202.244.3,62766,53,UDP,1,1,60,110,60.0,110.0,0,0,0.000877,193842.6453819840364880273660,2280.501710376282782212086659,voip
10.8.0.14,131.202.244.3,39283,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000917,508178.8440567066521264994547,2181.025081788440567066521265,voip
10.8.0.14,131.202.244.3,20884,53,UDP,1,1,50,125,50.0,125.0,0,0,0.000702,249287.7492877492877492877493,2849.002849002849002849002849,voip
10.8.0.14,131.202.244.3,6110,53,UDP,1,1,60,110,60.0,110.0,0,0,0.000565,300884.9557522123893805309735,3539.823008849557522123893805,voip
10.8.0.14,131.202.244.3,7715,53,UDP,1,1,50,125,50.0,125.0,0,0,0.000551,317604.3557168784029038112523,3629.764065335753176043557169,voip
10.8.0.14,131.202.244.3,4190,53,UDP,1,1,60,110,60.0,110.0,0,0,0.000552,307971.0144927536231884057971,3623.188405797101449275362319,voip
10.8.0.14,131.202.244.3,3659,53,UDP,1,1,50,125,50.0,125.0,0,0,0.000523,334608.0305927342256214149140,3824.091778202676864244741874,voip
10.8.0.14,131.202.244.3,34633,53,UDP,1,1,60,110,60.0,110.0,0,0,0.000563,301953.8188277087033747779751,3552.397868561278863232682060,voip
10.8.0.14,131.202.244.3,47062,53,UDP,1,1,50,125,50.0,125.0,0,0,0.000579,302245.2504317789291882556131,3454.231433506044905008635579,voip
10.8.0.14,131.202.244.3,49366,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000779,598202.8241335044929396662388,2567.394094993581514762516046,voip
10.8.0.14,131.202.244.3,55305,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000838,556085.9188544152744630071599,2386.634844868735083532219570,voip
10.8.0.14,131.202.244.5,55305,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000800,5.825E+5,2.5E+3,voip
10.8.0.14,131.202.6.3,55305,53,UDP,1,1,65,401,65.0,401.0,0,0,0.001808,257743.3628318584070796460177,1106.194690265486725663716814,voip
10.8.0.14,131.202.244.5,51551,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000669,696562.0328849028400597907324,2989.536621823617339312406577,voip
10.8.0.14,131.202.244.5,7253,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000940,461702.1276595744680851063830,2127.659574468085106382978723,voip
10.8.0.14,131.202.244.5,15991,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000835,558083.8323353293413173652695,2395.209580838323353293413174,voip
10.8.0.14,131.202.244.5,26166,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000822,527980.5352798053527980535280,2433.090024330900243309002433,voip
10.8.0.14,131.202.244.5,26092,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000697,668579.6269727403156384505022,2869.440459110473457675753228,voip
10.8.0.14,131.202.244.5,43129,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000728,596153.8461538461538461538462,2747.252747252747252747252747,voip
10.8.0.14,131.202.244.5,35193,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000620,7E+5,3225.806451612903225806451613,voip
10.8.0.14,131.202.244.5,46920,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000609,712643.6781609195402298850575,3284.072249589490968801313629,voip
10.8.0.14,131.202.244.5,19278,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000627,743221.6905901116427432216906,3189.792663476874003189792663,voip
10.8.0.14,131.202.244.5,42649,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000834,558752.9976019184652278177458,2398.081534772182254196642686,voip
10.8.0.14,131.202.244.5,46180,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000873,497136.3115693012600229095074,2290.950744558991981672394044,voip
10.8.0.14,131.202.244.5,4968,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000808,537128.7128712871287128712871,2475.247524752475247524752475,voip
10.8.0.14,131.202.244.5,32004,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000755,617218.5430463576158940397351,2649.006622516556291390728477,voip
10.8.0.14,131.202.244.5,61729,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000648,669753.0864197530864197530864,3086.419753086419753086419753,voip
10.8.0.14,131.202.244.5,2844,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000748,622994.6524064171122994652406,2673.796791443850267379679144,voip
10.8.0.14,131.202.244.5,55858,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000752,619680.8510638297872340425532,2659.574468085106382978723404,voip
10.8.0.14,131.202.244.5,64851,53,UDP,1,1,73,225,73.0,225.0,0,0,0.039689,7508.377636120839527324951498,50.39179621557610421023457381,voip
10.8.0.14,131.202.244.5,61676,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000665,700751.8796992481203007518797,3007.518796992481203007518797,voip
10.8.0.14,131.202.244.3,42791,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000873,533791.5234822451317296678121,2290.950744558991981672394044,voip
10.8.0.14,131.202.244.5,42791,53,UDP,2,2,126,774,63.0,387.0,191.745228,191.745293,191.746046,4.693708260351819718879626858,0.02086092560156364319502056381,voip
10.8.0.14,131.202.6.3,42791,53,UDP,1,1,65,401,65.0,401.0,0,0,0.002402,194004.9958368026644462947544,832.6394671107410491257285595,voip
10.8.0.14,74.125.226.5,37200,443,TCP,22,25,4589,6417,208.5909090909091,256.68,4.207179095238095238095238095,3.681267666666666666666666667,88.376105,124.5359251802282981355650376,0.5318179614274695631811336334,voip
10.8.0.14,131.202.244.5,5236,53,UDP,1,1,61,394,61.0,394.0,0,0,0.000818,556234.7188264058679706601467,2444.987775061124694376528117,voip
10.8.0.14,131.202.244.5,55894,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000710,611267.6056338028169014084507,2816.901408450704225352112676,voip
10.8.0.14,131.202.244.5,52864,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000738,631436.3143631436314363143631,2710.027100271002710027100271,voip
10.8.0.14,131.202.244.5,8516,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000852,546948.3568075117370892018779,2347.417840375586854460093897,voip
10.8.0.14,131.202.244.5,21106,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000613,707993.4747145187601957585644,3262.642740619902120717781403,voip
10.8.0.14,131.202.244.5,56842,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000615,757723.5772357723577235772358,3252.032520325203252032520325,voip
10.8.0.14,131.202.244.5,27091,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000702,618233.6182336182336182336182,2849.002849002849002849002849,voip
10.8.0.14,131.202.244.5,54588,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000730,638356.1643835616438356164384,2739.726027397260273972602740,voip
10.8.0.14,131.202.244.5,35069,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000806,538461.5384615384615384615385,2481.389578163771712158808933,voip
10.8.0.14,131.202.244.5,59291,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000760,571052.6315789473684210526316,2631.578947368421052631578947,voip
10.8.0.14,131.202.244.5,7896,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000633,685624.0126382306477093206951,3159.557661927330173775671406,voip
10.8.0.14,131.202.244.5,64673,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000685,680291.9708029197080291970803,2919.708029197080291970802920,voip
10.8.0.14,131.202.244.5,1480,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000777,599742.5997425997425997425997,2574.002574002574002574002574,voip
10.8.0.14,131.202.244.5,16385,53,UDP,1,1,73,225,73.0,225.0,0,0,0.000569,523725.8347978910369068541301,3514.938488576449912126537786,voip
10.8.0.14,131.202.244.5,48334,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000686,632653.0612244897959183673469,2915.451895043731778425655977,voip
10.8.0.14,131.202.244.5,59988,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000832,521634.6153846153846153846154,2403.846153846153846153846154,voip
10.8.0.14,131.202.244.5,58065,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000831,560770.1564380264741275571600,2406.738868832731648616125150,voip
10.8.0.14,131.202.244.5,63692,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000738,588075.8807588075880758807588,2710.027100271002710027100271,voip
10.8.0.14,131.202.244.5,19749,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000650,716923.0769230769230769230769,3076.923076923076923076923077,voip
10.8.0.14,131.202.244.5,28443,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000672,693452.3809523809523809523810,2976.190476190476190476190476,voip
10.8.0.14,74.125.226.5,37201,443,TCP,19,22,4377,6170,230.3684210526316,280.45454545454544,3.279329888888888888888888889,2.810829428571428571428571429,59.053352,178.6012079382047610100100668,0.6942874301191234665222729440,voip
10.8.0.14,131.202.244.3,47188,53,UDP,1,1,67,406,67.0,406.0,0,0,0.000820,576829.2682926829268292682927,2439.024390243902439024390244,voip
10.8.0.14,131.202.244.5,47188,53,UDP,1,1,67,406,67.0,406.0,0,0,0.000767,616688.3963494132985658409387,2607.561929595827900912646675,voip
10.8.0.14,131.202.6.3,47188,53,UDP,1,1,67,406,67.0,406.0,0,0,0.002180,216972.4770642201834862385321,917.4311926605504587155963303,voip
10.8.0.14,131.202.244.5,26302,53,UDP,1,1,67,406,67.0,406.0,0,0,0.000768,615885.4166666666666666666667,2604.166666666666666666666667,voip
10.8.0.14,131.202.244.5,57802,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000722,645429.3628808864265927977839,2770.083102493074792243767313,voip
10.8.0.14,131.202.244.5,35024,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000742,628032.3450134770889487870620,2695.417789757412398921832884,voip
10.8.0.14,131.202.244.5,47522,53,UDP,1,1,61,394,61.0,394.0,0,0,0.000785,579617.8343949044585987261146,2547.770700636942675159235669,voip
10.8.0.14,131.202.244.5,10520,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000768,606770.8333333333333333333333,2604.166666666666666666666667,voip
10.8.0.14,131.202.244.5,14051,53,UDP,1,1,65,401,65.0,401.0,0,0,0.001030,452427.1844660194174757281553,1941.747572815533980582524272,voip
10.8.0.14,131.202.244.5,47752,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000626,693290.7348242811501597444089,3194.888178913738019169329073,voip
10.8.0.14,131.202.244.5,9652,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000598,779264.2140468227424749163880,3344.481605351170568561872910,voip
10.8.0.14,131.202.244.5,5831,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000846,513002.3640661938534278959811,2364.066193853427895981087470,voip
10.8.0.14,131.202.244.5,30317,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000886,525959.3679458239277652370203,2257.336343115124153498871332,voip
10.8.0.14,131.202.244.5,53107,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000856,507009.3457943925233644859813,2336.448598130841121495327103,voip
10.8.0.14,131.202.244.5,39823,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000775,5.6E+5,2580.645161290322580645161290,voip
10.8.0.14,131.202.244.5,37507,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000772,562176.1658031088082901554404,2590.673575129533678756476684,voip
10.8.0.14,131.202.244.5,32832,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000656,710365.8536585365853658536585,3048.780487804878048780487805,voip
10.8.0.14,131.202.244.5,46567,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000867,500576.7012687427912341407151,2306.805074971164936562860438,voip
10.8.0.14,131.202.244.3,39002,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000844,514218.0094786729857819905213,2369.668246445497630331753555,voip
10.8.0.14,131.202.244.5,39002,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000742,584905.6603773584905660377358,2695.417789757412398921832884,voip
10.8.0.14,131.202.6.3,39002,53,UDP,1,1,61,373,61.0,373.0,0,0,0.001798,241379.3103448275862068965517,1112.347052280311457174638487,voip
10.8.0.14,131.202.244.5,9156,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000786,592875.3180661577608142493639,2544.529262086513994910941476,voip
10.8.0.14,131.202.244.5,1557,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000735,590476.1904761904761904761905,2721.088435374149659863945578,voip
10.8.0.14,131.202.244.5,17976,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000768,606770.8333333333333333333333,2604.166666666666666666666667,voip
10.8.0.14,131.202.244.5,9503,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000824,565533.9805825242718446601942,2427.184466019417475728155340,voip
10.8.0.14,131.202.244.5,13554,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000782,595907.9283887468030690537084,2557.544757033248081841432225,voip
10.8.0.14,131.202.244.5,45897,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000762,611548.5564304461942257217848,2624.671916010498687664041995,voip
10.8.0.14,131.202.244.5,26565,53,UDP,1,1,61,268,61.0,268.0,0,0,0.000848,387971.6981132075471698113208,2358.490566037735849056603774,voip
10.8.0.14,173.194.123.15,43655,443,TCP,21,21,2110,5844,100.47619047619048,278.2857142857143,12.00548185,12.0054583,240.134858,33.12305454629165083563170158,0.1749017212653066802987844439,voip
10.8.0.14,131.202.244.3,55009,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000789,550063.3713561470215462610900,2534.854245880861850443599493,voip
10.8.0.14,131.202.244.5,55009,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000758,572559.3667546174142480211082,2638.522427440633245382585752,voip
10.8.0.14,131.202.6.3,55009,53,UDP,1,1,61,373,61.0,373.0,0,0,0.001873,231713.8280832888414308595836,1067.805659369994660971703150,voip
10.8.0.14,131.202.244.5,8899,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000732,636612.0218579234972677595628,2732.240437158469945355191257,voip
10.8.0.14,131.202.244.5,7963,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000912,510964.9122807017543859649123,2192.982456140350877192982456,voip
10.8.0.14,131.202.244.5,46432,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000820,529268.2926829268292682926829,2439.024390243902439024390244,voip
10.8.0.14,131.202.244.5,45716,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000678,687315.6342182890855457227139,2949.852507374631268436578171,voip
10.8.0.14,131.202.244.5,22558,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000869,499424.6260069044879171461450,2301.495972382048331415420023,voip
10.8.0.14,131.202.244.5,15341,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000888,524774.7747747747747747747748,2252.252252252252252252252252,voip
10.8.0.14,131.202.244.5,23915,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000869,499424.6260069044879171461450,2301.495972382048331415420023,voip
10.8.0.14,131.202.244.5,45504,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000796,545226.1306532663316582914573,2512.562814070351758793969849,voip
10.8.0.14,131.202.244.5,53520,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000796,545226.1306532663316582914573,2512.562814070351758793969849,voip
10.8.0.14,131.202.244.5,50906,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000587,793867.1209540034071550255537,3407.155025553662691652470187,voip
10.8.0.14,131.202.244.5,41691,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000739,587280.1082543978349120433018,2706.359945872801082543978349,voip
10.8.0.14,131.202.244.5,31429,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000729,595336.0768175582990397805213,2743.484224965706447187928669,voip
10.8.0.14,131.202.244.5,46365,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000638,730407.5235109717868338557994,3134.796238244514106583072100,voip
10.8.0.14,131.202.244.5,30940,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000835,519760.4790419161676646706587,2395.209580838323353293413174,voip
10.8.0.14,131.202.244.5,54703,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000920,506521.7391304347826086956522,2173.913043478260869565217391,voip
10.8.0.14,131.202.244.5,55449,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000775,601290.3225806451612903225806,2580.645161290322580645161290,voip
10.8.0.14,131.202.244.3,54332,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000814,572481.5724815724815724815725,2457.002457002457002457002457,voip
10.8.0.14,131.202.244.5,54332,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000765,609150.3267973856209150326797,2614.379084967320261437908497,voip
10.8.0.14,131.202.6.3,54332,53,UDP,1,1,65,401,65.0,401.0,0,0,0.006497,71725.41172849007234108049869,307.8343851008157611205171618,voip
10.8.0.14,131.202.244.5,18843,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000840,554761.9047619047619047619048,2380.952380952380952380952381,voip
10.8.0.14,131.202.244.5,13430,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000750,621333.3333333333333333333333,2666.666666666666666666666667,voip
10.8.0.14,131.202.244.5,61376,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000774,602067.1834625322997416020672,2583.979328165374677002583979,voip
10.8.0.14,131.202.244.5,30814,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000592,733108.1081081081081081081081,3378.378378378378378378378378,voip
10.8.0.14,131.202.244.5,24187,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000600,776666.6666666666666666666667,3333.333333333333333333333333,voip
10.8.0.14,131.202.244.5,16200,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000776,559278.3505154639175257731959,2577.319587628865979381443299,voip
10.8.0.14,131.202.244.5,31290,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000724,643646.4088397790055248618785,2762.430939226519337016574586,voip
10.8.0.14,131.202.244.5,44078,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000761,570302.2339027595269382391590,2628.120893561103810775295664,voip
10.8.0.14,131.202.244.5,47861,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000816,531862.7450980392156862745098,2450.980392156862745098039216,voip
10.8.0.14,131.202.244.5,10294,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000724,599447.5138121546961325966851,2762.430939226519337016574586,voip
10.8.0.14,131.202.244.5,38530,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000656,710365.8536585365853658536585,3048.780487804878048780487805,voip
10.8.0.14,131.202.244.5,2045,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000746,581769.4369973190348525469169,2680.965147453083109919571046,voip
10.8.0.14,131.202.244.5,54944,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000615,705691.0569105691056910569106,3252.032520325203252032520325,voip
10.8.0.14,131.202.244.5,51507,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000641,726989.0795631825273010920437,3120.124804992199687987519501,voip
10.8.0.14,131.202.244.5,52797,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000820,529268.2926829268292682926829,2439.024390243902439024390244,voip
10.8.0.14,131.202.244.5,17182,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000714,652661.0644257703081232492997,2801.120448179271708683473389,voip
10.8.0.14,131.202.244.3,17695,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000747,623828.6479250334672021419009,2677.376171352074966532797858,voip
10.8.0.14,131.202.244.5,17695,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000712,654494.3820224719101123595506,2808.988764044943820224719101,voip
10.8.0.14,131.202.6.3,17695,53,UDP,1,1,65,401,65.0,401.0,0,0,0.002115,220330.9692671394799054373522,945.6264775413711583924349882,voip
10.8.0.14,131.202.244.5,3212,53,UDP,1,1,61,256,61.0,256.0,0,0,0.000566,560070.6713780918727915194346,3533.568904593639575971731449,voip
10.8.0.14,131.202.244.5,41501,53,UDP,1,1,61,256,61.0,256.0,0,0,0.000657,482496.1948249619482496194825,3044.140030441400304414003044,voip
10.8.0.14,173.194.123.22,50058,443,TCP,19,18,3971,2610,209.0,145.0,3.282422944444444444444444444,3.475533235294117647058823529,59.109728,111.3353118457929632158009592,0.6259544960179820147370666297,voip
10.8.0.14,131.202.244.5,65356,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000680,685294.1176470588235294117647,2941.176470588235294117647059,voip
10.8.0.14,131.202.244.5,38453,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000899,518353.7263626251390433815350,2224.694104560622914349276974,voip
10.8.0.14,131.202.244.5,35985,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000669,648729.4469357249626307922272,2989.536621823617339312406577,voip
10.8.0.14,131.202.244.5,4002,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000683,682284.0409956076134699853587,2928.257686676427525622254758,voip
10.8.0.14,131.202.244.5,42084,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000738,631436.3143631436314363143631,2710.027100271002710027100271,voip
10.8.0.14,131.202.244.3,7233,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000817,531211.7503059975520195838433,2447.980416156670746634026928,voip
10.8.0.14,131.202.244.5,7233,53,UDP,1,1,61,373,61.0,373.0,0,0,0.000846,513002.3640661938534278959811,2364.066193853427895981087470,voip
10.8.0.14,131.202.6.3,7233,53,UDP,1,1,61,373,61.0,373.0,0,0,0.001814,239250.2756339581036383682470,1102.535832414553472987872106,voip
10.8.0.14,131.202.244.3,21092,53,UDP,1,1,65,401,65.0,401.0,0,0,0.000766,608355.0913838120104438642298,2610.966057441253263707571802,voip
